"","CBCD","n_mixture","lambda_1","alpha_1","beta_1","lambda_2","alpha_2","beta_2","lambda_3","alpha_3","beta_3","lambda_4","alpha_4","beta_4","lambda_5","alpha_5","beta_5","lambda_6","alpha_6","beta_6","lambda_7","alpha_7","beta_7","lambda_8","alpha_8","beta_8","lambda_9","alpha_9","beta_9","lambda_10","alpha_10","beta_10","lambda_11","alpha_11","beta_11","lambda_12","alpha_12","beta_12","lambda_13","alpha_13","beta_13","lambda_14","alpha_14","beta_14","lambda_15","alpha_15","beta_15","lambda_16","alpha_16","beta_16","lambda_17","alpha_17","beta_17","lambda_18","alpha_18","beta_18","lambda_19","alpha_19","beta_19","lambda_20","alpha_20","beta_20"
"40",201,20,0.0582120107625475,10.9908465392822,0.184553846132064,0.0352092935028363,48.4913510330396,0.0699978460312251,0.0685882685190142,41.8266606576281,0.119927427010328,0.0693121797850413,287.338374730733,0.0236575826777882,0.0775692527912568,79.7869794224752,0.113027696242814,0.0317589698567134,582.065290717673,0.0199693545081918,0.0678358825583393,406.360619377771,0.0332760729396114,0.0662438680238327,156.947830552131,0.104483271476296,0.0136697631823801,1620.70667371219,0.0119592400066628,0.0806890334746951,237.476110880971,0.0921319435800569,0.054486187013975,653.276327401039,0.0413446001976254,0.0793542713570023,287.386380385395,0.105761485733408,0.0282318371568063,6509.86469889448,0.00533833794661982,0.0297095344167752,525.481214638339,0.0731695253308483,0.073405014569948,149.168853193869,0.312269450254529,0.06732522614817,111.992555922691,0.563179227154677,0.000679737405434078,59001.2113458788,0.00128581399606523,0.00803008555260042,842.698584117257,0.0949137989143744,0.0409340168305861,111.47921872861,0.871275487221622,0.0487555670920458,5.36358924144771,34.5598210678763
"41",501,20,0.0244964218354392,13.0477037487726,11133.6204910268,0.0550753275712723,19.4365878853872,13290.2775210371,0.0613130862313684,49.7169635993261,8467.8587736762,0.0976689368742844,101.58637864079,6028.97977481699,0.0174548188035454,749.023710729105,935.7781201849,0.0623706438906375,153.209641755574,5580.38440567706,0.0165478602210082,913.576131208489,1116.77552051393,0.0686189836927988,292.673677225737,3940.02338374306,0.0604147463028881,196.247806377628,6983.22933748857,0.0215993581520451,713.907034012518,2312.82690541114,0.0305401760867471,1769.75881551733,1004.03511733919,0.0864867815196726,83.6143512344669,25449.337482329,0.0471020747830955,1323.09367464908,1898.55400878266,0.0674541864555318,305.961866097337,9651.44124213678,0.0844888095478624,138.289776966299,27531.8924344053,0.0560601013207908,229.108348420092,21464.5825977325,0.00844977816264988,3770.27939135983,1485.85107433909,0.10787147361723,27.8962990874137,282267.707467928,0.00654307562919459,203.30706878333,64376.3154833954,0.0194433593019375,8.82013343469878,2321619.39598164
"42",211,19,0.00544650575297313,22.2222222222221,0.0473684210526318,0.0348837877819978,260.015625000001,0.00763267740011924,0.0379653926868679,29.4894231801438,0.0890537828631711,0.0203601194742355,90.8354047335999,0.0417931345980126,0.081593429688521,43.8965195900709,0.114915637932834,0.113661267670031,178.647331493644,0.0399289499315231,0.048283583660467,227.183593499647,0.0405748873673091,0.045822061316646,248.557285677713,0.0457354238320636,0.0494311233508853,664.809124509341,0.0204162610985282,0.0458540540443621,336.117369616265,0.0447669245580753,0.0704087311183221,187.183818929264,0.103742243431719,0.0668038223128393,149.84814189334,0.160595730099487,0.0289917762463407,5328.66721120291,0.0052195130870887,0.0643753696237193,178.320350047567,0.1757630229022,0.0291504351018012,889.512594158312,0.0407134607112447,0.069503460300288,153.915142919375,0.286781859697246,0.0948528156098429,51.8042766270426,1.24338264895424,0.0251086037684501,810.877393210239,0.111110957957387,0.0675036604914099,4.77255950747897,36.0754849298909,NA,NA,NA
"43",410,17,0.0436012507764331,30.9726522187821,0.0603832372643716,0.0258225803522161,43.1209232809154,0.0641747952551141,0.102470313131023,24.9257973827294,0.196220805452555,0.106516390500961,108.92036360171,0.0694172719450588,0.0813904523658588,108.081836235721,0.0991824532861008,0.0542319633663231,513.469335318193,0.026364072644677,0.0561468370420621,252.173395260219,0.0605844155844139,0.0390157694474391,564.573371288503,0.0318644808863665,0.0184357044242203,1369.85117507569,0.0145166968846929,0.067485636562131,400.028470098983,0.0551788650985709,0.0988805184429764,165.84198240933,0.170965451956006,0.0489369973375578,432.960181865243,0.0828598136795082,0.074343595828407,168.168058170819,0.268835841604076,0.0040083994615427,12075.021887828,0.0042716163656072,0.062439369148719,143.803253536214,0.419602308361262,0.077643771114931,32.0615076303376,2.94812218189723,0.0386304506971987,7.91878909230855,23.9023474130561,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",302,20,0.0548342224805068,13.961567762974,0.14548207275803,0.0693527791062256,31.1261423473055,0.126693252836184,0.0561240544339455,135.171774236854,0.041598826007118,0.0677690458876016,224.218588296107,0.0312472886256441,0.0546255427565043,299.868933714595,0.0279241468553209,0.0744552363736925,99.5746093765318,0.10929004622103,0.0763983344721026,883.251017047008,0.015499592854609,0.0292633350637843,906.762216418399,0.0165610311295811,0.0459736151382725,342.378019194392,0.0502164772682335,0.0561218145672666,599.797437422381,0.033811147928047,0.0249692536589966,1172.70227831233,0.0189015656410327,0.0428240334110115,439.556104080216,0.0585119806251636,0.0640244536835971,522.298300318164,0.0556880700090496,0.0516088257963605,853.718419531771,0.0401436184174388,0.0553285095683249,311.4869540138,0.128785148463213,0.0499596989119788,216.815084740931,0.228743658758043,0.0437604270159709,179.08671119105,0.348364379044694,0.0136343958767678,491.767811652229,0.156769843243864,0.0221446869227854,343.159696242877,0.26499933558312,0.0468277348743043,7.62127039236959,20.4352817209598
"45",104,18,0.100409075812818,9.4181935593987,0.279758320005376,0.083427674951161,43.4548774989663,0.113790441472705,0.0844738801053622,263.150640725153,0.0257411093347452,0.0803683160364488,112.532069894135,0.0783034949488913,0.0570872496909822,152.942157359977,0.0765684733769176,0.0505785668696901,1079.73241796741,0.0127462912695772,0.0890131239777692,101.834632525027,0.159686945613321,0.0652085146713995,462.706041501436,0.0454135806611743,0.0309704320386259,360.361266985502,0.0691923104242523,0.0797631323921109,376.751080757886,0.0771745622838964,0.0556355995369863,549.127288837755,0.0633642947875381,0.0385150827770781,777.04874600082,0.0525702206848517,0.0490988999850988,190.617223165502,0.257766720762961,0.0153719295483084,5189.16545245366,0.0108891115059455,0.0567063472566726,97.2343597814208,0.709853775707621,0.0246611760074197,252.943624956286,0.363850314235623,0.0268395607559226,47.0566003062133,2.74495021998569,0.011871437586146,11.119570523526,20.8438603167633,NA,NA,NA,NA,NA,NA
"46",108,20,0.0790318613856732,11.5422126823589,0.19072936095568,0.00219628261261905,94.2844700825705,0.0403477546549833,0.041330836923619,80.1742923927894,0.0554780907185992,0.0573531758143684,159.460409672189,0.0358152291396449,0.0711136406132897,611.198263437977,0.0113101921220922,0.0657887979541508,166.861846972053,0.0500450516857587,0.0644613076673566,157.513566148122,0.0701526876079288,0.0794107179237348,415.60916642616,0.0334358948030685,0.0300358732894314,1060.6953066902,0.0147422347700991,0.0875217269348076,168.671925851202,0.115357171868863,0.0641490592960482,170.579139397777,0.141258776483477,0.0302404637445295,4504.67365752329,0.00616489349610332,0.0596223075007764,241.176816712474,0.127042338000483,0.0102050399076029,2998800.4988654,1.13424980760668e-05,0.0572549284522551,202.195359987624,0.189688658874339,0.0632690940957025,188.827568252233,0.255039058216778,0.0703166500511369,54.818708602928,1.25835323324114,0.0191397526649401,387.021871117588,0.242188232376832,0.0446547451922459,10.4725226091469,15.2766948688822,0.00290373797571179,54.5190382781298,7.00685405519499
"47",408,9,0.0549867845693379,29.5969719647378,0.0629782776581118,0.0843551514309497,25.0263003876956,0.13156865843805,0.0378261721777386,301.543244344255,0.0162829433793204,0.16760704233214,50.1642819704777,0.13319204344464,0.0287013586331318,963166.815095314,9.34196860672514e-06,0.180781328271294,35.2597671771442,0.364404506940106,0.233018338242495,23.1677710504709,1.09655197879062,0.174328476652837,9.52707066433307,6.28212108575894,0.0383953476900751,5.25199840477055,32.397082438716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",208,19,0.0331971211389852,28.1666666666666,0.065934065934066,0.0380720440444913,28.9835849914395,0.0902367535333219,0.0422274119010302,69.9382667859199,0.0532775513660535,0.0822145479908434,87.5466857768617,0.061855752258229,0.0360530547852675,430.292445071053,0.0159636723761519,0.057986311386906,236.207985287388,0.0311639630907182,0.0899961098562369,84.0402348436973,0.118534023131922,0.0384415913464441,337.538076103637,0.0377289958650043,0.0640279352957352,887.43592812831,0.016202004319417,0.0893011000815838,97.0486971491453,0.189240359144708,0.0241949954108215,1350.40740981443,0.0160400617785016,0.0248873531048731,973.158604790562,0.0244445017244667,0.0634313298644955,426.801542261732,0.0652761762058272,0.0444832922995336,486.392497604772,0.0677640461693642,0.0413389147066419,265.292812894865,0.143947812959063,0.0753203381887723,81.4666302346771,0.620699085049768,0.00999235064830748,8299.55136218588,0.0075037523186525,0.0629278549214967,60.0692415966293,1.31157882020135,0.0819063430275343,5.07966038303922,31.8730218174002,NA,NA,NA
"49",101,17,0.0440944472513107,22.5515151515151,0.0807438218742354,0.077402937977476,18.6805121479838,0.164262474880561,0.0429704860363724,84.4999999999989,0.0512820512820519,0.0690767425635391,121.890254341919,0.0451926060955941,0.0892534232466229,246.008938999533,0.028774626197862,0.0491446791381979,237.51860121005,0.0361560949512524,0.0880980130990362,94.997275724042,0.121156675835226,0.0924284930511571,189.921788328407,0.0795351223671988,0.0870139527576986,146.725858841152,0.13859368715499,0.0222318373684727,885.393846536041,0.0283833402286761,0.0920666735644145,146.426883381203,0.209636563058673,0.0251842306836605,1359.65266408644,0.0264642167868068,0.0972537972728833,60.7918897347383,0.771800697570262,0.0624112886700894,53.3690721232792,1.37701883258428,0.0105518320656971,43458.5442748288,0.0020997526379481,0.0249819675903712,109.009456452538,0.958172192863374,0.0258351976630004,5.43351697248784,33.2017048884687,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",316,20,0.0426250246139302,14.7867257389955,0.125526328231475,0.0771999550942895,23.8169669001049,0.160885485436379,0.0755911408665299,76.0337341484081,0.0820557907596825,0.080890338789689,102.731402728539,0.0766792825782439,0.03510201456952,317.497356618966,0.0326472889044165,0.0812471655893394,215.927766110937,0.0605224924307516,0.0502478839734174,423.019897736047,0.0357947895444117,0.0111676298995761,2561.2443135402,0.00658556138094608,0.0470300226183705,364.248805190941,0.0524990596047002,0.0436866764463255,1569.37769500955,0.0136449123956046,0.0535221912598347,362.623973489406,0.0688384720198151,0.0316396711633617,9328.77116038539,0.00299076074108211,0.0400915879910759,873.103879040844,0.0339369983036032,0.0235674001885501,2116.71643494422,0.0153898104829203,0.0464296599545536,1716.01934105856,0.0205649415213495,0.00971427725968281,6546.52670097514,0.00570415321131822,0.039573603995475,807.083062123566,0.0507503473743336,0.0763463410627616,106.511566592649,0.483591095283452,0.0682492379433326,55.9716609759938,1.32585157984516,0.0660781767203843,4.13442123549065,38.2807891475632
"51",503,16,0.053840971679954,20.3441780821917,0.119062181447503,0.0978725511831788,22.7937271533107,0.205671534181386,0.0634266228959074,605.86748963693,0.0114005076816981,0.0714458911138963,92.8939938046416,0.085228733512874,0.0913757755093403,90.8658425026899,0.129192413406941,0.102130219579285,92.8921914910468,0.17061538709451,0.0141758128910974,2303.99999999964,0.00833333333333464,0.0629715288593149,443.320809372,0.0480562045042951,0.0183433468059332,2436.39095720841,0.0096954040983884,0.060132720611189,356.379481427866,0.0735779359732139,0.0628975103267116,198.354868094593,0.156364324697133,0.0518626382676817,269.917412839499,0.13862982850022,0.0778491641450183,181.297120013267,0.261375020508163,0.0725499251774847,72.5033586942283,0.89501418362154,0.059717288687463,73.3527210091918,1.30761976691633,0.039408032266545,8.90092663816986,20.0402097481264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",202,20,0.0323639713925874,9.59766584766584,0.16079012345679,0.0757513165218065,14.6432002062985,0.225628381916565,0.103451037860517,64.5947389259185,0.0957205985596206,0.097956843965379,51.3735077219618,0.173650151576694,0.0352452364368726,438.411631322661,0.0273737728078761,0.09368870833254,415.914439292248,0.0337643605984917,0.0197464887082901,1912.64916350047,0.00845373289874064,0.0508107804332688,292.938314797906,0.0637468148450248,0.0525184696120863,632.928868995151,0.0338618364373391,0.0299614699046284,546.812401658413,0.0452582598761859,0.0134792048945499,5079412.89777885,5.31482922623147e-06,0.0599283600642293,22269.923031721,0.00125547580715349,0.0101652493479357,4066.48879001801,0.00695557865009396,0.0990595571859793,160.253198089874,0.207573499793503,0.00894630577425052,3131.57141103093,0.0128242153747783,0.0262811060574768,1070.05488135802,0.0399189583026485,0.0687565069072013,110.007705516067,0.495152096132538,0.0565447110966512,66.4145153074765,1.16045123183398,0.0638660728407392,4.66074055481395,33.023050455925,0.0014786026630106,183.237488772254,3.0142273185752
"53",303,16,0.0266814884846871,9.48502700049093,0.16193012440876,0.105749313209697,11.3875454644584,0.299314762975515,0.105690744241323,73.6958706242902,0.085841836042833,0.0933834721935019,63.8407014300911,0.137170165390645,0.0549646526933133,263.335746658509,0.0462434024530583,0.0453792478729987,4013.64371060212,0.00347436591925597,0.10997577669251,64.7334909653864,0.266521436251759,0.0595373008377716,450.051051967613,0.0488729512642813,0.0595857603914408,398.911737906543,0.0669267516826267,0.0583541061597492,453.319701108245,0.0655363942656352,0.0369447483462559,1452.05917033773,0.0235022471096794,0.109057374325037,66.2773242806166,0.652719044573093,0.038294334696373,399.443174732893,0.148288918350247,0.0667326287750754,26.727423241631,3.32437476381067,0.00484189829721358,2206.66001098977,0.0604764852773168,0.0248271527830521,6.25311062539911,33.5468439635022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",405,20,0.0904508013188991,17.0292309748896,0.138293311019434,0.0574207067465496,66.0571023828368,0.0653685281338875,0.0302368030872959,122.458115304253,0.0449045913394084,0.0887754000272718,163.165138943606,0.041875755418528,0.0590212773930983,369.020324979305,0.0223472232930599,0.000348911309982348,379.116912340375,0.0252684474244584,0.0245979648651311,307840.333324374,3.25182101986571e-05,0.0420485643867393,488.773203961301,0.0233589676160446,0.0157776781297953,649.912555099044,0.0191424082751752,0.0694878421532152,626.005632965394,0.0219509467413571,0.0413339248375049,461.162656184345,0.0342194508789799,0.0242510327647218,1306.92148886272,0.0134729654827473,0.0175553725086089,1298.4523363974,0.0146948447938376,0.0239707663490177,1769.73212087472,0.0115288888251123,0.0964920762637926,96.8767380127966,0.250701658288573,0.0708912064090803,262.420808555508,0.116070228018667,0.097156795494532,81.629571419729,0.49781115353608,0.0648196379739633,90.2284266670287,0.664784988758121,0.0755334970125419,13.9334017437253,7.52995756386793,0.00982974096825873,22.6394927626344,11.1325251349357
"55",203,19,0.084788030667538,7.54087260030799,0.351226027148305,0.0457430494807954,88.6163929203108,0.0593581033571431,0.0940596076719663,159.060737760079,0.0436251635626966,0.0840556360905993,48.3171365314176,0.204444480077062,0.0183794368219399,844.320129859991,0.0150749779550363,0.0274806025716859,743.94040974753,0.0181765725379731,0.0640603362754259,449.145956273171,0.0323614659081644,0.0313616577022246,548.624981581569,0.0310633137411083,0.0863726740267457,345.81653398431,0.059568327767153,0.0166025942147152,2827.29400825407,0.00822841589006247,0.0850765531372083,325.725352561794,0.0827225879495778,0.0626541747147948,232.059279540472,0.14054739567208,0.0373318339179537,431.061305941798,0.0884444961180246,0.0870380797313944,105.910307675689,0.446406913593585,0.050937439766376,229.575213493671,0.27061897289515,0.0253021438140014,302.649261193711,0.249821351370448,0.0392786392999155,117.716115499032,0.816298113012489,0.00156913575877293,14183.6660798015,0.00820669642190951,0.0579083743359468,5.02712027589866,37.6618104089239,NA,NA,NA
"56",411,20,0.0502548787659005,52.3495395948438,0.0367428138364097,0.0847554344566437,30.6655445225124,0.107458715879463,0.0901211455669699,44.2248201728627,0.123708621986406,0.0968257475695338,192.329801157258,0.0383317179497795,0.0606754623927176,288.421983135029,0.0329958724686467,0.0677613649651023,127.355548790647,0.100400497496465,0.0444431852136043,11777.716302965,0.00119065086876119,0.0145541679351763,2566.47815026834,0.00588332763191578,0.0859030969563154,134.662526308542,0.135152497775603,0.0588825174968716,523.397890994716,0.0419029722416085,0.0869433883156964,218.734422213542,0.124224329195801,0.0095062217453144,3487.15976975688,0.00898553458340088,0.081372278453858,172.384967475112,0.21115835132655,0.00911455405072504,34491.8834585881,0.00121969113385629,0.0397400052887048,268.680317731705,0.178033361287315,0.0458339051401896,140.441401857629,0.446030212023407,0.0342302232939728,120.406005391659,0.708402481036688,0.0015865542357464,7689.32402821926,0.0131932233996989,0.0354421302916295,13.3105009074107,10.586365370532,0.00205373786532769,24.0011664374143,13.9097902323516
"57",102,14,0.0183246939594295,34.7971014492754,0.054160125588697,0.0639687173481839,17.4622312356566,0.161278810295286,0.10642361459895,24.4301781590871,0.223547056459442,0.0735472045016867,439.772318236425,0.01622732165012,0.0637501917834603,135.081753057973,0.0659085677395225,0.0759741933710398,127.482989295062,0.0947302652896069,0.0580396272535622,515.930550818574,0.0280572437562038,0.0646236807194795,158.15115832596,0.114980193360627,0.0925267279380041,161.241265666501,0.142226328165827,0.120052908114067,151.795715799163,0.198323095361676,0.0892409601066405,110.400042061633,0.360999015430142,0.0187356406126189,782.356997406217,0.0638159170734298,0.119281220280667,27.0188667851801,2.67081078105524,0.0355106194122104,5.12999647807966,30.323865020069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",406,14,0.0487159459483426,42.1969043413624,0.0451404322451752,0.0629065767696143,31.2316339630521,0.0850137318068042,0.0316676278561698,95.2395580561411,0.0400203277125724,0.0813815422381907,102.537490365974,0.0457127636677772,0.136225612580459,183.321365159779,0.0362866354613405,0.0364867384802448,2577.58218512835,0.00309314525129963,0.0796227969137858,81.7754691328319,0.119470319683318,0.101656185993578,233.546298590394,0.0573905270841695,0.128884342971074,67.6611991443856,0.272151152189545,0.107333699049075,91.589046214242,0.298753835697204,0.062171159737786,156.148383763521,0.235948031866886,0.0226436251074147,474.842241540503,0.0966738986770474,0.0470734386514637,65.883850009736,0.898971198663508,0.0532307077028014,7.16229562487289,16.0938026561095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",105,20,0.0466707269537211,36.125,0.0522875816993464,1.19461365866117e-08,25.2213646677941,0.0991974055467618,0.0806809345190111,51.8334601383537,0.0703610913451407,0.0817725449787928,61.7571636368388,0.0943639761278683,0.0579057152432263,377.846736045424,0.0189671260407688,0.0547585714003408,289.811912225712,0.0290925672594613,0.0493100012890811,247.035931518541,0.0403181591940114,0.0890383759266699,165.998972674867,0.0761556667996252,0.0213297053843374,1092.09845154427,0.013478638285024,0.0159785948941556,1242.38636363666,0.0126436781609165,0.0697614724437665,133.676587878997,0.138090222958643,0.0701641433411468,160.298296699653,0.141214684722228,0.0594136948635982,813.514591820895,0.0338374664745205,0.026904676188512,1712.56173174168,0.0174762556653818,0.0349043482023557,1268.08596717617,0.0259586691487305,0.0790021470543046,130.014568281644,0.295736932847635,0.0203254212935166,1054.72508080353,0.0453892576151935,0.0240546793878195,824.075862238991,0.0660389819021276,0.0911854579281646,14.8435221554468,5.74073275237985,0.0268387767613426,11.7595488154955,16.0005902585553
