CD,type,ratio_over_CD,CD_ratio_over_whole_NYC,ratio_over_whole_NYC
316,7,0.0016782250000000002,0.004611420333333334,7.739000888908335e-06
316,8,0.18038811566666668,0.004611420333333334,0.0008318454244769521
316,9,0.27399220399999996,0.004611420333333334,0.0012634932207004146
316,10,0.07751217033333334,0.004611420333333334,0.00035744119835593016
316,11,0.07305301033333333,0.004611420333333334,0.0003368781372623435
316,12,0.003630572333333333,0.004611420333333334,1.6742095079570776e-05
316,13,0.004760551666666667,0.004611420333333334,2.195290475355056e-05
316,14,0.003356449666666667,0.004611420333333334,1.5478000240676558e-05
316,15,0.0016782250000000002,0.004611420333333334,7.739000888908335e-06
317,0,0.17002444733333333,0.011492547666666667,0.0019540140654769897
317,1,0.16242321466666668,0.011492547666666667,0.0018666565367298992
317,2,0.09664483766666666,0.011492547666666667,0.0011106954036214287
317,3,0.08697376566666666,0.011492547666666667,0.0009995501476736633
317,4,0.004473716666666667,0.011492547666666667,5.1414402038827786e-05
317,5,0.011790969,0.011492547666666667,0.000135508273268689
317,6,0.002123516666666667,0.011492547666666667,2.4404616512627783e-05
317,7,0.008864068000000001,0.011492547666666667,0.00010187072401057468
317,8,0.08007353066666667,0.011492547666666667,0.0009202488680249618
317,9,0.25766798233333327,0.011492547666666667,0.002961261569139657
317,10,0.034462938666666665,0.011492547666666667,0.0003960669653600764
317,11,0.06353191166666666,0.011492547666666667,0.0007301435231836228
317,12,0.0024602110000000003,0.011492547666666667,2.827409218755767e-05
317,13,0.010980922999999998,0.011492547666666667,0.0001261987810014963
317,14,0.0015601386666666665,0.011492547666666667,1.7929967993276444e-05
317,15,0.005943828666666667,0.011492547666666667,6.830973427416645e-05
318,0,0.05572834366666666,0.021899601666666667,0.001220428527843106
318,1,0.04021165033333334,0.021899601666666667,0.0008806191246592841
318,2,0.03967167466666666,0.021899601666666667,0.0008687938726495911
318,3,0.02435297633333333,0.021899601666666667,0.0005333204810977606
318,4,0.089099304,0.021899601666666667,0.0019512392663772402
318,5,0.2162105556666667,0.021899601666666667,0.00473492504522866
318,6,0.06546592,0.021899601666666667,0.0014336775707418667
318,7,0.13572050433333335,0.021899601666666667,0.002972224982899108
318,8,0.04291119100000001,0.021899601666666667,0.0009397379899422519
318,9,0.11948712233333335,0.021899601666666667,0.002616720383396271
318,10,0.020759386,0.021899601666666667,0.00045462228424457673
318,11,0.032904838666666665,0.021899601666666667,0.0007206028597059311
318,12,0.018214627333333334,0.021899601666666667,0.00039889308310677894
318,13,0.06179881533333334,0.021899601666666667,0.0013533694392718924
318,14,0.012148835000000002,0.021899601666666667,0.0002660546472140584
318,15,0.02531425533333333,0.021899601666666667,0.0005543721082882922
401,0,0.021993488000000002,0.020406345666666666,0.0004488067185436853
401,1,0.029590529333333327,0.020406345666666666,0.0006038345700356394
401,2,0.014914592333333336,0.020406345666666666,0.0003043523266314166
401,3,0.018101502000000002,0.020406345666666666,0.000369385506897858
401,4,0.087117335,0.020406345666666666,0.0017777464515687984
401,5,0.24791017866666665,0.020406345666666666,0.005058940800157092
401,6,0.066181915,0.020406345666666666,0.0013505310343719515
401,7,0.14060696466666667,0.020406345666666666,0.0028692743241287865
401,8,0.05694786233333333,0.020406345666666666,0.0011620977637517465
401,9,0.09918349033333333,0.020406345666666666,0.002023972588168492
401,10,0.020969902333333332,0.020406345666666666,0.0004279190756102398
401,11,0.031064203,0.020406345666666666,0.0006339068642775036
401,12,0.026319228,0.020406345666666666,0.000537079264247812
401,13,0.08665545066666668,0.020406345666666666,0.0017683210802047805
401,14,0.019029807333333332,0.020406345666666666,0.00038832882641406816
401,15,0.03341355033333333,0.020406345666666666,0.0006818484580525652
402,0,0.02804618266666667,0.011147989666666669,0.00031265855455744586
402,1,0.030476754666666665,0.011147989666666669,0.00033975454609753514
402,2,0.022976147333333335,0.011147989666666669,0.00025613785305181097
402,3,0.019343762,0.011147989666666669,0.00021564405889045937
402,4,0.08488855366666666,0.011147989666666669,0.0009463367190942788
402,5,0.2511591183333333,0.011147989666666669,0.0027999192558691107
402,6,0.06293767700000001,0.011147989666666669,0.0007016285728400045
402,7,0.13326577533333336,0.011147989666666669,0.0014856454863363222
402,8,0.05061017933333334,0.011147989666666669,0.000564201756236147
402,9,0.12388527366666668,0.011147989666666669,0.0013810717506881726
402,10,0.027060816333333335,0.011147989666666669,0.00030167370085556463
402,11,0.03930944166666667,0.011147989666666669,0.0004382212495024362
402,12,0.016598289666666665,0.011147989666666669,0.00018503756168834014
402,13,0.07808524833333334,0.011147989666666669,0.0008704935415391008
402,14,0.008428436666666666,0.011147989666666669,9.396012486615445e-05
402,15,0.022928343333333337,0.011147989666666669,0.00025560493455378564
403,0,0.049011461,0.014920728,0.0007312866784636079
403,1,0.08501113066666666,0.014920728,0.0012684279576497919
403,2,0.03660470033333333,0.014920728,0.0005461687771951759
403,3,0.047997862333333335,0.014920728,0.000716163048457112
403,4,0.05267123366666667,0.014920728,0.000785893150964776
403,5,0.1817326303333333,0.014920728,0.0027115831459282157
403,6,0.04177366566666666,0.014920728,0.0006232935029752719
403,7,0.09236797266666667,0.014920728,0.001378197396070768
403,8,0.05602453433333334,0.014920728,0.0008359268381143281
403,9,0.15699370233333332,0.014920728,0.0023424603302286315
403,10,0.031020009999999997,0.014920728,0.00046284113176727994
403,11,0.053072644999999995,0.014920728,0.0007918825002855599
403,12,0.019656987999999997,0.014920728,0.0002932965712472639
403,13,0.06373569666666666,0.014920728,0.0009509829938538399
403,14,0.009366148,0.014920728,0.000139749746715744
403,15,0.022959619333333337,0.014920728,0.00034257423505620806
404,0,0.050761306,0.012617639,0.000640487834276534
404,1,0.054329980666666666,0.012617639,0.0006855160829289793
404,2,0.03425587066666667,0.012617639,0.00043222820970268935
404,3,0.03692538766666667,0.012617639,0.00046591121151305236
404,4,0.0268591,0.012617639,0.0003388984276649
404,5,0.10511569566666668,0.012617639,0.0013263119011558645
404,6,0.024466735666666666,0.012617639,0.0003087124381504243
404,7,0.05995284533333334,0.012617639,0.0007564633594388347
404,8,0.10109134000000002,0.012617639,0.0012755340341462603
404,9,0.235313454,0.012617639,0.002969100214415106
404,10,0.05970620333333334,0.012617639,0.0007533513197205968
404,11,0.088908275,0.012617639,0.001121812518062725
404,12,0.019459773333333333,0.012617639,0.00024553639494182667
404,13,0.05452425933333333,0.012617639,0.0006879674210103807
404,14,0.022845383333333334,0.012617639,0.00028825479971661665
404,15,0.025484389666666666,0.012617639,0.0003215528289493303
405,0,0.010099216666666667,0.021541098999999998,0.00021754822603911665
405,1,0.009993746666666666,0.021541098999999998,0.00021527628632758662
405,2,0.011899565666666667,0.021541098999999998,0.00025632972208266766
405,3,0.006646868333333333,0.021541098999999998,0.00014318084880829833
405,4,0.13383246333333332,0.021541098999999998,0.0028828983420772026
405,5,0.3146915316666666,0.021541098999999998,0.006778801438093299
405,6,0.09979735,0.021541098999999998,0.0021497445962876498
405,7,0.17587644233333333,0.021541098999999998,0.0037885718560701238
405,8,0.024673967666666668,0.021541098999999998,0.0005315043802304656
405,9,0.043196793000000004,0.021541098999999998,0.000930506394495507
405,10,0.011165392666666668,0.021541098999999998,0.00024051482880654067
405,11,0.014933931666666669,0.021541098999999998,0.0003216933004909017
405,12,0.026693053333333338,0.021541098999999998,0.0005749977044656134
405,13,0.07825476333333334,0.021541098999999998,0.0016856936041849033
405,14,0.014578649333333334,0.021541098999999998,0.0003140401285756173
405,15,0.023666264000000003,0.021541098999999998,0.000509797335784136
406,0,0.017146236999999998,0.02782783533333334,0.00047714265982230737
406,1,0.025977406999999998,0.02782783533333334,0.0007228950043829807
406,2,0.012529060000000002,0.02782783533333334,0.00034865661856145345
406,3,0.015310036666666667,0.02782783533333334,0.00042604517930729563
406,4,0.072396218,0.02782783533333334,0.002014630033260103
406,5,0.28662061200000005,0.02782783533333334,0.007976031193875226
406,6,0.05072078633333333,0.02782783533333334,0.001411449690061184
406,7,0.14987701666666667,0.02782783533333334,0.004170752940051256
406,8,0.022555159333333335,0.02782783533333334,0.0006276612598450966
406,9,0.05110633233333334,0.02782783533333334,0.0014221786006626096
406,10,0.010851922666666666,0.02782783533333334,0.00030198551701806763
406,11,0.022367682666666666,0.02782783533333334,0.0006224441900362543
406,12,0.050760437,0.02782783533333334,0.001412553082284041
406,13,0.11824062633333333,0.02782783533333334,0.0032903806793141976
406,14,0.037479374,0.02782783533333334,0.001042969848068415
406,15,0.05606109233333333,0.02782783533333334,0.0015600588460587962
407,0,0.019472272333333335,0.04355941933333333,0.0008482008759405318
407,1,0.025530298999999996,0.04355941933333333,0.0011120849998463803
407,2,0.014488247333333334,0.04355941933333333,0.0006310996409977151
407,3,0.017955840666666667,0.04355941933333333,0.0007821459930818528
407,4,0.08377207966666667,0.04355941933333333,0.00364906314662574
407,5,0.2578404943333333,0.04355941933333333,0.01123138221377962
407,6,0.07389033233333332,0.04355941933333333,0.0032186199707870244
407,7,0.16217830066666666,0.04355941933333333,0.0070643926055067455
407,8,0.048957747333333336,0.04355941933333333,0.0021325710457080482
407,9,0.12170623266666665,0.04355941933333333,0.005301452824207563
407,10,0.02582220533333333,0.04355941933333333,0.0011248002702261028
407,11,0.04993346666666667,0.04355941933333333,0.0021750728133003556
407,12,0.014011960000000002,0.04355941933333333,0.0006103528413218933
407,13,0.056055132,0.04355941933333333,0.002441729000573352
407,14,0.007992754333333334,0.04355941933333333,0.0003481597376339838
407,15,0.020392634666666666,0.04355941933333333,0.0008882913247568034
408,0,0.036229808,0.023186055666666667,0.0008400263450806454
408,1,0.040254144,0.023186055666666667,0.0009333348235980159
408,2,0.025694108000000004,0.023186055666666667,0.0005957450183933454
408,3,0.029052758,0.023186055666666667,0.0006736188642581954
408,4,0.06546651599999999,0.023186055666666667,0.0015179102842787237
408,5,0.24246285199999998,0.023186055666666667,0.005621757183570761
408,6,0.05451071166666668,0.023186055666666667,0.0012638883951329497
408,7,0.165033789,0.023186055666666667,0.0038264826186349206
408,8,0.040023671,0.023186055666666667,0.0009279910637903523
408,9,0.09685001933333333,0.023186055666666667,0.0022455699395804093
408,10,0.018284649666666666,0.023186055666666667,0.00042394890501683144
408,11,0.036229685,0.023186055666666667,0.0008400234931957983
408,12,0.026757419,0.023186055666666667,0.0006203990064303244
408,13,0.07033649400000001,0.023186055666666667,0.0016308258652821663
408,14,0.022642919666666667,0.023186055666666667,0.0005249999958471948
408,15,0.030170455,0.023186055666666667,0.0006995338491186617
409,0,0.023043377000000004,0.011901184000000002,0.0002742434696583681
409,1,0.017679179,0.011901184000000002,0.00021040316224793605
409,2,0.020406084666666668,0.011901184000000002,0.00024285656833757872
409,3,0.015227051666666666,0.011901184000000002,0.00018121994366250668
409,4,0.07710085033333333,0.011901184000000002,0.0009175914063734615
409,5,0.242025187,0.011901184000000002,0.0028803862831214087
409,6,0.06841502466666667,0.011901184000000002,0.0008142197969225388
409,7,0.12549127566666665,0.011901184000000002,0.0014934947621037227
409,8,0.068774197,0.011901184000000002,0.0008184943729492481
409,9,0.10895313566666666,0.011901184000000002,0.0012966713149459629
409,10,0.031553215,0.011901184000000002,0.0003755206175065601
409,11,0.04434253466666666,0.011901184000000002,0.0005277286640943788
409,12,0.03004778433333333,0.011901184000000002,0.0003576042101433174
409,13,0.07061792633333333,0.011901184000000002,0.0008404369349914454
409,14,0.018228735,0.011901184000000002,0.00021694352932224002
409,15,0.03809444133333333,0.011901184000000002,0.0004533689556852054
410,0,0.028686028333333335,0.013558149333333333,0.00038892945592356446
410,1,0.02901816566666667,0.013558149333333333,0.0003934326234880729
410,2,0.025826132333333335,0.013558149333333333,0.0003501545588777618
410,3,0.024673104333333334,0.013558149333333333,0.00033452163306824713
410,4,0.11180215833333333,0.013558149333333333,0.001515830358472311
410,5,0.27678485233333333,0.013558149333333333,0.0037526903611399486
410,6,0.08834661566666667,0.013558149333333333,0.001197816608303273
410,7,0.17421998566666666,0.013558149333333333,0.0023621005825198594
410,8,0.043037528,0.013558149333333333,0.0005835092315615146
410,9,0.08206296200000002,0.013558149333333333,0.0011126218935316589
410,10,0.022447722666666666,0.013558149333333333,0.00030434957610791824
410,11,0.028464879999999998,0.013558149333333333,0.00038593109379541333
410,12,0.010146358333333334,0.013558149333333333,0.00013756584147284445
410,13,0.041547074,0.013558149333333333,0.0005633014336550507
410,14,0.0043684276666666666,0.013558149333333333,5.922779465653156e-05
410,15,0.008568004666666665,0.013558149333333333,0.00011616628675936354
411,0,0.01822764333333333,0.02245404566666667,0.0004092843358023789
411,1,0.023392580666666666,0.02245404566666667,0.0005252580745505171
411,2,0.016047135333333334,0.02245404566666667,0.0003603231095938469
411,3,0.016397567000000002,0.02245404566666667,0.0003681917182402264
411,4,0.10812457133333335,0.02245404566666667,0.002427834062407425
411,5,0.33648875633333336,0.02245404566666667,0.0075555339010285405
411,6,0.08895924366666667,0.02245404566666667,0.001997494919763461
411,7,0.20899044133333336,0.02245404566666667,0.004692680913595489
411,8,0.024781642333333336,0.02245404566666667,0.0005564481286476667
411,9,0.05519533566666666,0.02245404566666667,0.0012393585876463286
411,10,0.014953234666666667,0.02245404566666667,0.0003357606140697165
411,11,0.023216597000000002,0.02245404566666667,0.0005213065292625964
411,12,0.007448502333333333,0.02245404566666667,0.0001672490115409399
411,13,0.03903727566666666,0.02245404566666667,0.0008765447705215887
411,14,0.005275287,0.02245404566666667,0.00011845153520277302
411,15,0.013464187,0.02245404566666667,0.00030232546976253973
412,0,0.143162095,0.01685431633333333,0.002412899236072718
412,1,0.219770256,0.01685431633333333,0.0037040774152816472
412,2,0.085362463,0.01685431633333333,0.0014387259543944622
412,3,0.09533795199999999,0.01685431633333333,0.0016068560015801488
412,4,0.005499795666666667,0.01685431633333333,9.269529593469589e-05
412,5,0.015293689999999999,0.01685431633333333,0.0002577646891639366
412,6,0.005884440666666667,0.01685431633333333,9.917822444073087e-05
412,7,0.008932924666666666,0.01685431633333333,0.00015055833811383618
412,8,0.09062192466666667,0.01685431633333333,0.0015273705850675028
412,9,0.20327170666666664,0.01685431633333333,0.0034260056457765414
412,10,0.039515692666666664,0.01685431633333333,0.0006660099843347801
412,11,0.059245107,0.01685431633333333,0.0009985357745801809
412,12,0.003886676,0.01685431633333333,6.550726678917465e-05
412,13,0.010787116,0.01685431633333333,0.0001818094653883613
412,14,0.004259882666666667,0.01685431633333333,7.179741000688355e-05
412,15,0.009168277333333334,0.01685431633333333,0.00015452504640772977
413,0,0.10565025033333332,0.022225547,0.0023481346043452652
413,1,0.08944326500000001,0.022225547,0.001987925490090955
413,2,0.07920729933333333,0.022225547,0.0017604255540760684
413,3,0.05673699033333333,0.022225547,0.0012610106452920454
413,4,0.051334386333333336,0.022225547,0.0011409348161676577
413,5,0.23976423033333336,0.022225547,0.005328891170192326
413,6,0.038948971666666665,0.022225547,0.0008656622003791682
413,7,0.12301824266666667,0.022225547,0.002734147734245405
413,8,0.035663845333333326,0.022225547,0.0007926484706567305
413,9,0.10163579733333335,0.022225547,0.0022589111905144746
413,10,0.016207893,0.022225547,0.000360229287642471
413,11,0.025378560999999997,0.022225547,0.0005640524002978669
413,12,0.002547383666666667,0.022225547,5.6616995410532336e-05
413,13,0.027093400666666666,0.022225547,0.0006021656499068313
413,14,0.0017903960000000003,0.022225547,3.9792530446612004e-05
413,15,0.005579087333333333,0.022225547,0.00012399826774410464
414,0,0.02246194333333333,0.018672631999999998,0.00041942360186818657
414,1,0.017646642333333334,0.018672631999999998,0.0003295092583259546
414,2,0.016870596333333335,0.018672631999999998,0.00031501843695288265
414,3,0.010380697333333334,0.018672631999999998,0.00019383494120871466
414,4,0.06685508966666667,0.018672631999999998,0.0012483604866726694
414,5,0.15642104,0.018672631999999998,0.0029207925169772797
414,6,0.059807295,0.018672631999999998,0.00111675961045044
414,7,0.09922913866666666,0.018672631999999998,0.001852869189999637
414,8,0.05282467266666666,0.018672631999999998,0.0009863756732251252
414,9,0.08989242633333333,0.018672631999999998,0.0016785281965094425
414,10,0.033813909,0.018672631999999998,0.000631394679238488
414,11,0.04152490266666667,0.018672631999999998,0.0007753792263304853
414,12,0.06446418733333334,0.018672631999999998,0.0012037160472543947
414,13,0.13759161333333333,0.018672631999999998,0.0025691975620596263
414,14,0.05368852433333334,0.018672631999999998,0.0010025060574993788
414,15,0.07652732066666668,0.018672631999999998,0.0014289664967546613
501,0,0.030044559666666668,0.017366004333333334,0.0005217539533644253
501,1,0.025768879999999997,0.017366004333333334,0.00044750248174514666
501,2,0.024736392666666666,0.017366004333333334,0.00042957230224036823
501,3,0.016595299666666664,0.017366004333333334,0.0002881940459242985
501,4,0.116049102,0.017366004333333334,0.0020153092082114423
501,5,0.238570466,0.017366004333333334,0.004143015746361353
501,6,0.11871012766666666,0.017366004333333334,0.002061520591469887
501,7,0.15092536933333334,0.017366004333333334,0.0026209706178526005
501,8,0.04158767533333333,0.017366004333333334,0.0007222117500519264
501,9,0.06138373466666667,0.017366004333333334,0.001065990202217517
501,10,0.020839749,0.017366004333333334,0.000361903171439579
501,11,0.024836226,0.017366004333333334,0.000431306008339646
501,12,0.025375689000000003,0.017366004333333334,0.00044067432513531906
501,13,0.06384135833333333,0.017366004333333334,0.0011086693054625529
501,14,0.016646014333333334,0.017366004333333334,0.00028907475704539545
501,15,0.024089356333333336,0.017366004333333334,0.0004183358664718775
502,0,0.013933731999999999,0.020776082666666668,0.00028948836788717864
502,1,0.010069643000000001,0.020776082666666668,0.00020920773539182138
502,2,0.012067231666666666,0.020776082666666668,0.0002507098026644844
502,3,0.008461992666666666,0.020776082666666668,0.00017580705916739377
502,4,0.12733873966666667,0.020776082666666668,0.0026456001819838127
502,5,0.24713967566666664,0.020776082666666668,0.005134594331863855
502,6,0.12881468833333332,0.020776082666666668,0.0026762646134942353
502,7,0.173798788,0.020776082666666668,0.003610857986854475
502,8,0.017894057,0.020776082666666668,0.00037176840747404536
502,9,0.037878612,0.020776082666666668,0.000786969174210592
502,10,0.009342045333333333,0.020776082666666668,0.00019409110612108089
502,11,0.011567572333333333,0.020776082666666668,0.00024032883904997955
502,12,0.03472740966666667,0.020776082666666668,0.0007214995340338659
502,13,0.11359476800000001,0.020776082666666668,0.0023600542904688216
502,14,0.018456765333333333,0.020776082666666668,0.0003834592823246009
502,15,0.03491427933333333,0.020776082666666668,0.0007253819536764249
503,0,0.010058570333333334,0.02157862466666667,0.00021705011390626828
503,1,0.010786924999999998,0.02157862466666667,0.00023276700588248332
503,2,0.010378054333333334,0.02157862466666667,0.00022394413922927363
503,3,0.008264697666666666,0.02157862466666667,0.0001783408089324758
503,4,0.19026746233333336,0.02157862466666667,0.004105710155970139
503,5,0.257554795,0.02157862466666667,0.005557678252405278
503,6,0.18343299699999996,0.02157862466666667,0.0039582317937447925
503,7,0.19205575566666666,0.02157862466666667,0.004144299066604041
503,8,0.006444348,0.02157862466666667,0.00013906016671338402
503,9,0.012256893999999999,0.02157862466666667,0.0002644869152051187
503,10,0.0024444269999999995,0.02157862466666667,5.2747372758066e-05
503,11,0.004838088333333333,0.02157862466666667,0.0001043992922491789
503,12,0.021072288666666664,0.02157862466666667,0.0004547110080056538
503,13,0.058102848333333325,0.02157862466666667,0.001253779556249259
503,14,0.011742629999999999,0.02157862466666667,0.00025338980536954
503,15,0.020299218666666667,0.02157862466666667,0.00043802922063459386
